lat,lon,object_class,geometry
55.2591009,61.4208945,cooling_tower,POINT (61.4208945 55.2591009)
55.2585876,61.4215361,cooling_tower,POINT (61.4215361 55.2585876)
51.3219615,4.2610646,cooling_tower,POINT (4.2610646 51.3219615)
55.2644473,61.4318944,cooling_tower,POINT (61.4318944 55.2644473)
51.3265057,4.2612249,cooling_tower,POINT (4.2612249 51.3265057)
51.3263041,4.2565639,cooling_tower,POINT (4.2565639 51.3263041)
51.3247715,4.2574796,cooling_tower,POINT (4.2574796 51.3247715)
55.2648176,61.4317813,cooling_tower,POINT (61.4317813 55.2648176)
55.2648794,61.4311242,cooling_tower,POINT (61.4311242 55.2648794)
55.2644715,61.4312475,cooling_tower,POINT (61.4312475 55.2644715)
55.2649314,61.4304711,cooling_tower,POINT (61.4304711 55.2649314)
55.2645302,61.4305863,cooling_tower,POINT (61.4305863 55.2645302)
55.2754016,61.4386483,cooling_tower,POINT (61.4386483 55.2754016)
55.2750401,61.4391025,cooling_tower,POINT (61.4391025 55.2750401)
55.2756464,61.4393056,cooling_tower,POINT (61.4393056 55.2756464)
55.2266089,61.4909611,cooling_tower,POINT (61.4909611 55.2266089)
55.1542396,61.4930983,cooling_tower,POINT (61.4930983 55.1542396)
38.6390340,-83.6965348,cooling_tower,POINT (-83.69653479999999 38.639034)
55.1551611,61.4935900,cooling_tower,POINT (61.49359 55.1551611)
57.9222376,56.1510577,cooling_tower,POINT (56.1510577 57.9222376)
57.9217135,56.1498792,cooling_tower,POINT (56.1498792 57.9217135)
59.2060067,18.0826869,cooling_tower,POINT (18.0826869 59.2060067)
42.1843787,24.7399884,cooling_tower,POINT (24.7399884 42.1843787)
53.5525464,49.4636362,cooling_tower,POINT (49.4636362 53.5525464)
53.5527972,49.4623122,cooling_tower,POINT (49.4623122 53.5527972)
53.5529273,49.4631150,cooling_tower,POINT (49.463115 53.5529273)
53.5530512,49.4624672,cooling_tower,POINT (49.4624672 53.5530512)
53.5526718,49.4629743,cooling_tower,POINT (49.4629743 53.5526718)
53.5528097,49.4637796,cooling_tower,POINT (49.4637796 53.5528097)
53.5538494,49.4583482,cooling_tower,POINT (49.4583482 53.5538494)
53.5482341,49.4607184,cooling_tower,POINT (49.4607184 53.5482341)
53.5481080,49.4583454,cooling_tower,POINT (49.4583454 53.548108)
53.5478193,49.4594021,cooling_tower,POINT (49.4594021 53.5478193)
53.5484244,49.4597485,cooling_tower,POINT (49.4597485 53.5484244)
53.5493851,49.4492109,cooling_tower,POINT (49.4492109 53.5493851)
53.5492480,49.4499771,cooling_tower,POINT (49.4499771 53.549248)
55.6031871,38.1180063,cooling_tower,POINT (38.1180063 55.6031871)
50.5188524,13.5755082,cooling_tower,POINT (13.5755082 50.5188524)
50.5196378,13.5757162,cooling_tower,POINT (13.5757162 50.5196378)
50.5192944,13.5763884,cooling_tower,POINT (13.5763884 50.5192944)
50.5196248,13.5747377,cooling_tower,POINT (13.5747377 50.5196248)
50.5191254,13.5747767,cooling_tower,POINT (13.5747767 50.5191254)
50.5200705,13.5758635,cooling_tower,POINT (13.5758635 50.5200705)
55.0743162,60.1107891,cooling_tower,POINT (60.1107891 55.0743162)
47.1988800,18.1988208,cooling_tower,POINT (18.1988208 47.19888)
47.1991707,18.2005082,cooling_tower,POINT (18.2005082 47.1991707)
47.1990257,18.1996635,cooling_tower,POINT (18.1996635 47.1990257)
51.8475514,55.0966247,cooling_tower,POINT (55.0966247 51.8475514)
53.6788174,23.9120040,cooling_tower,POINT (23.912004 53.6788174)
53.6799540,23.9075006,cooling_tower,POINT (23.9075006 53.679954)
53.6805671,23.9026589,cooling_tower,POINT (23.9026589 53.6805671)
53.7188009,91.3171964,cooling_tower,POINT (91.3171964 53.7188009)
53.7177686,91.3177037,cooling_tower,POINT (91.3177037 53.7177686)
53.7184162,91.3182436,cooling_tower,POINT (91.3182436 53.7184162)
51.8460672,55.0966039,cooling_tower,POINT (55.0966039 51.8460672)
51.8468440,55.0965660,cooling_tower,POINT (55.096566 51.846844)
47.3856507,7.1604751,cooling_tower,POINT (7.1604751 47.3856507)
50.2517617,14.3227570,cooling_tower,POINT (14.322757 50.2517617)
50.2516921,14.3227451,cooling_tower,POINT (14.3227451 50.2516921)
50.2517716,14.3226409,cooling_tower,POINT (14.3226409 50.2517716)
50.2517026,14.3226260,cooling_tower,POINT (14.322626 50.2517026)
-38.2563787,146.5838337,cooling_tower,POINT (146.5838337 -38.2563787)
-38.2575686,146.5838533,cooling_tower,POINT (146.5838533 -38.2575686)
55.0708928,73.2750358,cooling_tower,POINT (73.2750358 55.0708928)
55.0753393,73.2831782,cooling_tower,POINT (73.28317819999999 55.0753393)
55.0756294,73.2821822,cooling_tower,POINT (73.28218219999999 55.0756294)
55.0734072,73.2817748,cooling_tower,POINT (73.28177479999999 55.0734072)
55.0711623,73.2741013,cooling_tower,POINT (73.2741013 55.0711623)
55.0713132,73.2746986,cooling_tower,POINT (73.27469859999999 55.0713132)
55.0707380,73.2744211,cooling_tower,POINT (73.2744211 55.070738)
55.0753934,73.2823659,cooling_tower,POINT (73.2823659 55.0753934)
55.0776004,73.2925876,cooling_tower,POINT (73.2925876 55.0776004)
55.0731357,73.2827057,cooling_tower,POINT (73.28270569999999 55.0731357)
55.0729788,73.2820698,cooling_tower,POINT (73.2820698 55.0729788)
55.0774308,73.2919347,cooling_tower,POINT (73.2919347 55.0774308)
55.0713595,73.2738977,cooling_tower,POINT (73.27389770000001 55.0713595)
55.0758399,73.2820257,cooling_tower,POINT (73.28202570000001 55.0758399)
55.0711120,73.2748637,cooling_tower,POINT (73.2748637 55.071112)
55.0772115,73.2921213,cooling_tower,POINT (73.29212130000001 55.0772115)
55.0780218,73.2922244,cooling_tower,POINT (73.29222439999999 55.0780218)
55.0773783,73.2927357,cooling_tower,POINT (73.29273569999999 55.0773783)
55.0735782,73.2823544,cooling_tower,POINT (73.2823544 55.0735782)
55.0778445,73.2916216,cooling_tower,POINT (73.2916216 55.0778445)
55.0778140,73.2924177,cooling_tower,POINT (73.2924177 55.077814)
55.0731950,73.2819205,cooling_tower,POINT (73.2819205 55.073195)
55.0709511,73.2742525,cooling_tower,POINT (73.2742525 55.0709511)
55.0751871,73.2825399,cooling_tower,POINT (73.2825399 55.0751871)
55.0733449,73.2825581,cooling_tower,POINT (73.2825581 55.0733449)
55.0715204,73.2745300,cooling_tower,POINT (73.27453 55.0715204)
55.0776405,73.2917748,cooling_tower,POINT (73.2917748 55.0776405)
52.0473559,47.4382869,cooling_tower,POINT (47.4382869 52.0473559)
59.6943541,56.6730086,cooling_tower,POINT (56.6730086 59.6943541)
59.8730638,30.5090629,cooling_tower,POINT (30.5090629 59.8730638)
53.3914726,83.7597356,cooling_tower,POINT (83.7597356 53.3914726)
53.3908675,83.7582418,cooling_tower,POINT (83.75824179999999 53.3908675)
55.0670549,73.2649014,cooling_tower,POINT (73.2649014 55.0670549)
53.5752912,13.2955065,cooling_tower,POINT (13.2955065 53.5752912)
59.6198382,56.7558100,cooling_tower,POINT (56.75581 59.6198382)
59.6199039,56.7560000,cooling_tower,POINT (56.756 59.6199039)
59.6197661,56.7556338,cooling_tower,POINT (56.7556338 59.6197661)
59.6197948,56.7492211,cooling_tower,POINT (56.7492211 59.6197948)
59.6198538,56.7491409,cooling_tower,POINT (56.7491409 59.6198538)
59.6199156,56.7490628,cooling_tower,POINT (56.7490628 59.6199156)
59.6242008,56.7445025,cooling_tower,POINT (56.7445025 59.6242008)
59.6238874,56.7449545,cooling_tower,POINT (56.7449545 59.6238874)
59.6243020,56.7444062,cooling_tower,POINT (56.7444062 59.624302)
59.6239247,56.7451164,cooling_tower,POINT (56.7451164 59.6239247)
59.6238477,56.7447935,cooling_tower,POINT (56.7447935 59.6238477)
59.6241010,56.7446015,cooling_tower,POINT (56.7446015 59.624101)
55.7815332,37.5022227,cooling_tower,POINT (37.5022227 55.7815332)
55.7803019,37.5024416,cooling_tower,POINT (37.5024416 55.7803019)
55.7796856,37.5025157,cooling_tower,POINT (37.5025157 55.7796856)
59.8707121,30.1804300,cooling_tower,POINT (30.18043 59.8707121)
50.5335677,30.6593475,cooling_tower,POINT (30.6593475 50.5335677)
50.5335563,30.6578718,cooling_tower,POINT (30.6578718 50.5335563)
56.1423243,40.4512961,cooling_tower,POINT (40.4512961 56.1423243)
56.1418513,40.4498613,cooling_tower,POINT (40.4498613 56.1418513)
51.6221104,46.0060978,cooling_tower,POINT (46.0060978 51.6221104)
51.6221087,46.0049511,cooling_tower,POINT (46.0049511 51.6221087)
51.6221310,46.0038476,cooling_tower,POINT (46.0038476 51.622131)
58.6195134,49.5970686,cooling_tower,POINT (49.5970686 58.6195134)
58.6193210,49.5981509,cooling_tower,POINT (49.5981509 58.619321)
58.6189402,49.5966884,cooling_tower,POINT (49.5966884 58.6189402)
58.6187539,49.5978032,cooling_tower,POINT (49.5978032 58.6187539)
51.2073862,58.3390792,cooling_tower,POINT (58.3390792 51.2073862)
51.2045976,58.3282121,cooling_tower,POINT (58.3282121 51.2045976)
51.2257292,58.3623069,cooling_tower,POINT (58.3623069 51.2257292)
51.2250564,58.3619987,cooling_tower,POINT (58.3619987 51.2250564)
51.2250959,58.3629555,cooling_tower,POINT (58.3629555 51.2250959)
51.2228242,58.3650890,cooling_tower,POINT (58.365089 51.2228242)
51.2262264,58.3630342,cooling_tower,POINT (58.3630342 51.2262264)
51.2229414,58.3636582,cooling_tower,POINT (58.3636582 51.2229414)
51.2225987,58.3630483,cooling_tower,POINT (58.3630483 51.2225987)
51.2245394,58.3626866,cooling_tower,POINT (58.3626866 51.2245394)
51.2159307,58.3436724,cooling_tower,POINT (58.3436724 51.2159307)
51.2160559,58.3440361,cooling_tower,POINT (58.3440361 51.2160559)
51.2156745,58.3429502,cooling_tower,POINT (58.3429502 51.2156745)
51.2158051,58.3433177,cooling_tower,POINT (58.3433177 51.2158051)
49.6016639,18.1521009,cooling_tower,POINT (18.1521009 49.6016639)
49.6018015,18.1516008,cooling_tower,POINT (18.1516008 49.6018015)
39.4704352,-75.5347960,cooling_tower,POINT (-75.534796 39.4704352)
47.2158626,39.5804872,cooling_tower,POINT (39.5804872 47.2158626)
40.6190041,21.6802740,cooling_tower,POINT (21.680274 40.6190041)
40.6200286,21.6808269,cooling_tower,POINT (21.6808269 40.6200286)
43.1702120,-8.4132243,cooling_tower,POINT (-8.4132243 43.170212)
49.0125190,8.4171926,cooling_tower,POINT (8.4171926 49.012519)
58.5504954,49.5877110,cooling_tower,POINT (49.587711 58.5504954)
58.5506328,49.5863764,cooling_tower,POINT (49.5863764 58.5506328)
55.0427801,56.0823635,cooling_tower,POINT (56.0823635 55.0427801)
55.0424512,56.0823286,cooling_tower,POINT (56.0823286 55.0424512)
43.1946044,27.6334343,cooling_tower,POINT (27.6334343 43.1946044)
43.1947003,27.6321663,cooling_tower,POINT (27.6321663 43.1947003)
51.4188250,14.5644661,cooling_tower,POINT (14.5644661 51.418825)
51.4189917,14.5669089,cooling_tower,POINT (14.5669089 51.4189917)
51.4198758,14.5640871,cooling_tower,POINT (14.5640871 51.4198758)
51.4200424,14.5665298,cooling_tower,POINT (14.5665298 51.4200424)
51.4214355,14.5685156,cooling_tower,POINT (14.5685156 51.4214355)
51.4203870,14.5689084,cooling_tower,POINT (14.5689084 51.420387)
51.4193361,14.5692853,cooling_tower,POINT (14.5692853 51.4193361)
16.6839193,102.7416370,cooling_tower,POINT (102.741637 16.6839193)
16.6838955,102.7429541,cooling_tower,POINT (102.7429541 16.6838955)
58.6227801,31.2203832,cooling_tower,POINT (31.2203832 58.6227801)
58.6225393,31.2194581,cooling_tower,POINT (31.2194581 58.6225393)
54.5639264,39.7616024,cooling_tower,POINT (39.7616024 54.5639264)
54.5645797,39.7618545,cooling_tower,POINT (39.7618545 54.5645797)
54.6773656,39.6293185,cooling_tower,POINT (39.6293185 54.6773656)
54.6771111,39.6287313,cooling_tower,POINT (39.6287313 54.6771111)
51.2643511,39.2169605,cooling_tower,POINT (39.2169605 51.2643511)
43.3826036,10.4439872,cooling_tower,POINT (10.4439872 43.3826036)
59.8721193,30.5066883,cooling_tower,POINT (30.5066883 59.8721193)
42.6551618,26.3264092,cooling_tower,POINT (26.3264092 42.6551618)
54.6781474,39.6230083,cooling_tower,POINT (39.6230083 54.6781474)
47.1500561,27.6040167,cooling_tower,POINT (27.6040167 47.1500561)
49.0134891,8.3052503,cooling_tower,POINT (8.305250300000001 49.0134891)
52.9876359,63.1288979,cooling_tower,POINT (63.1288979 52.9876359)
52.9874009,63.1302449,cooling_tower,POINT (63.1302449 52.9874009)
59.3367919,57.2479180,cooling_tower,POINT (57.247918 59.3367919)
48.7493719,44.5658591,cooling_tower,POINT (44.5658591 48.7493719)
48.7488294,44.5653638,cooling_tower,POINT (44.5653638 48.7488294)
50.6515892,11.4363923,cooling_tower,POINT (11.4363923 50.6515892)
50.6515759,11.4359641,cooling_tower,POINT (11.4359641 50.6515759)
50.3494161,19.1429861,cooling_tower,POINT (19.1429861 50.3494161)
50.3508731,19.1437702,cooling_tower,POINT (19.1437702 50.3508731)
42.1590645,25.9089608,cooling_tower,POINT (25.9089608 42.1590645)
51.8231849,12.2280862,cooling_tower,POINT (12.2280862 51.8231849)
55.8658315,48.9858064,cooling_tower,POINT (48.9858064 55.8658315)
55.8734834,48.9938627,cooling_tower,POINT (48.9938627 55.8734834)
55.8640139,48.9782141,cooling_tower,POINT (48.9782141 55.8640139)
55.8811883,48.9838424,cooling_tower,POINT (48.9838424 55.8811883)
55.8734808,48.9934051,cooling_tower,POINT (48.9934051 55.8734808)
55.8730860,48.9968829,cooling_tower,POINT (48.9968829 55.873086)
55.8642531,48.9782089,cooling_tower,POINT (48.9782089 55.8642531)
55.8730872,48.9943005,cooling_tower,POINT (48.9943005 55.8730872)
55.8719856,48.9839605,cooling_tower,POINT (48.9839605 55.8719856)
55.8658347,48.9865405,cooling_tower,POINT (48.9865405 55.8658347)
55.8734817,48.9943126,cooling_tower,POINT (48.9943126 55.8734817)
55.8655924,48.9865293,cooling_tower,POINT (48.9865293 55.8655924)
55.8644924,48.9790380,cooling_tower,POINT (48.979038 55.8644924)
55.8811860,48.9843106,cooling_tower,POINT (48.9843106 55.881186)
55.8660737,48.9857989,cooling_tower,POINT (48.9857989 55.8660737)
55.8734869,48.9968941,cooling_tower,POINT (48.9968941 55.8734869)
55.8730714,48.9973332,cooling_tower,POINT (48.9973332 55.8730714)
55.8734848,48.9964213,cooling_tower,POINT (48.9964213 55.8734848)
55.8734869,48.9973407,cooling_tower,POINT (48.9973407 55.8734869)
55.8717204,48.9839605,cooling_tower,POINT (48.9839605 55.8717204)
55.8730745,48.9929678,cooling_tower,POINT (48.9929678 55.8730745)
55.8655850,48.9857915,cooling_tower,POINT (48.9857915 55.865585)
55.8730775,48.9934176,cooling_tower,POINT (48.9934176 55.8730775)
55.8642620,48.9790485,cooling_tower,POINT (48.9790485 55.864262)
55.8660916,48.9865368,cooling_tower,POINT (48.9865368 55.8660916)
55.8640080,48.9790327,cooling_tower,POINT (48.9790327 55.864008)
55.8730839,48.9977874,cooling_tower,POINT (48.9977874 55.8730839)
55.8811847,48.9833649,cooling_tower,POINT (48.9833649 55.8811847)
55.8734911,48.9977688,cooling_tower,POINT (48.9977688 55.8734911)
55.8734826,48.9929531,cooling_tower,POINT (48.9929531 55.8734826)
55.8730735,48.9964473,cooling_tower,POINT (48.9964473 55.8730735)
55.8722575,48.9839635,cooling_tower,POINT (48.9839635 55.8722575)
55.8644943,48.9782085,cooling_tower,POINT (48.9782085 55.8644943)
55.8730834,48.9938523,cooling_tower,POINT (48.9938523 55.8730834)
56.0803749,47.5097663,cooling_tower,POINT (47.5097663 56.0803749)
56.0798694,47.5102275,cooling_tower,POINT (47.5102275 56.0798694)
50.2996431,18.8111472,cooling_tower,POINT (18.8111472 50.2996431)
51.2162086,5.0982635,cooling_tower,POINT (5.0982635 51.2162086)
51.2162735,5.0985783,cooling_tower,POINT (5.0985783 51.2162735)
51.2162419,5.0984214,cooling_tower,POINT (5.0984214 51.2162419)
51.2163075,5.0987358,cooling_tower,POINT (5.0987358 51.2163075)
51.2161326,5.0978967,cooling_tower,POINT (5.0978967 51.2161326)
56.0834868,47.5142280,cooling_tower,POINT (47.514228 56.0834868)
56.0838994,47.5156185,cooling_tower,POINT (47.5156185 56.0838994)
50.6646855,4.6235587,cooling_tower,POINT (4.6235587 50.6646855)
52.7562434,7.2760141,cooling_tower,POINT (7.2760141 52.7562434)
51.0276929,3.7581418,cooling_tower,POINT (3.7581418 51.0276929)
57.9221477,60.0019836,cooling_tower,POINT (60.0019836 57.9221477)
57.9216306,60.0013942,cooling_tower,POINT (60.0013942 57.9216306)
49.8304530,18.2140639,cooling_tower,POINT (18.2140639 49.830453)
49.8310645,18.2140299,cooling_tower,POINT (18.2140299 49.8310645)
49.8307849,18.2148829,cooling_tower,POINT (18.2148829 49.8307849)
40.3954769,21.9265580,cooling_tower,POINT (21.926558 40.3954769)
40.3946105,21.9291550,cooling_tower,POINT (21.929155 40.3946105)
40.3963427,21.9239897,cooling_tower,POINT (21.9239897 40.3963427)
40.3959431,21.9252693,cooling_tower,POINT (21.9252693 40.3959431)
40.3950107,21.9278284,cooling_tower,POINT (21.9278284 40.3950107)
50.2085657,19.1994752,cooling_tower,POINT (19.1994752 50.2085657)
50.2085039,19.2017245,cooling_tower,POINT (19.2017245 50.2085039)
50.2096700,19.2006732,cooling_tower,POINT (19.2006732 50.20967)
50.2110690,19.2296053,cooling_tower,POINT (19.2296053 50.211069)
50.2105355,19.2300861,cooling_tower,POINT (19.2300861 50.2105355)
50.2099993,19.2305692,cooling_tower,POINT (19.2305692 50.2099993)
42.6551616,26.3264093,cooling_tower,POINT (26.3264093 42.6551616)
54.5475542,36.2622672,cooling_tower,POINT (36.2622672 54.5475542)
53.2232350,45.0269443,cooling_tower,POINT (45.0269443 53.223235)
47.1495709,27.6068799,cooling_tower,POINT (27.6068799 47.1495709)
47.1499585,27.6045980,cooling_tower,POINT (27.604598 47.1499585)
47.1498664,27.6052585,cooling_tower,POINT (27.6052585 47.1498664)
52.2883009,7.7422353,cooling_tower,POINT (7.7422353 52.2883009)
52.2880469,7.7431708,cooling_tower,POINT (7.7431708 52.2880469)
43.3137727,-5.8760103,cooling_tower,POINT (-5.8760103 43.3137727)
48.4999230,44.6073627,cooling_tower,POINT (44.6073627 48.499923)
48.5003384,44.6068235,cooling_tower,POINT (44.6068235 48.5003384)
48.4995454,44.6067969,cooling_tower,POINT (44.6067969 48.4995454)
53.6674983,23.9234826,cooling_tower,POINT (23.9234826 53.6674983)
53.6676059,23.9226757,cooling_tower,POINT (23.9226757 53.6676059)
50.5770451,13.7784699,cooling_tower,POINT (13.7784699 50.5770451)
56.1267484,47.3056607,cooling_tower,POINT (47.3056607 56.1267484)
42.7934374,-5.6361335,cooling_tower,POINT (-5.6361335 42.7934374)
42.7923313,-5.6367203,cooling_tower,POINT (-5.6367203 42.7923313)
56.1259965,47.3048535,cooling_tower,POINT (47.3048535 56.1259965)
50.4307843,13.6784406,cooling_tower,POINT (13.6784406 50.4307843)
50.4304585,13.6769544,cooling_tower,POINT (13.6769544 50.4304585)
50.4298305,13.6779604,cooling_tower,POINT (13.6779604 50.4298305)
50.4301547,13.6794460,cooling_tower,POINT (13.679446 50.4301547)
50.4316250,13.6751059,cooling_tower,POINT (13.6751059 50.431625)
50.9945160,6.6664643,cooling_tower,POINT (6.6664643 50.994516)
51.9059345,29.3175099,cooling_tower,POINT (29.3175099 51.9059345)
51.9065834,29.3159824,cooling_tower,POINT (29.3159824 51.9065834)
51.9062744,29.3166806,cooling_tower,POINT (29.3166806 51.9062744)
54.0328808,61.6590501,cooling_tower,POINT (61.6590501 54.0328808)
50.1104146,45.3990866,cooling_tower,POINT (45.3990866 50.1104146)
50.1105119,45.3983676,cooling_tower,POINT (45.3983676 50.1105119)
57.9170810,59.9947173,cooling_tower,POINT (59.9947173 57.917081)
57.9175091,59.9938473,cooling_tower,POINT (59.9938473 57.9175091)
49.9012915,18.4693170,cooling_tower,POINT (18.469317 49.9012915)
49.9018751,18.4682741,cooling_tower,POINT (18.4682741 49.9018751)
49.9007022,18.4703679,cooling_tower,POINT (18.4703679 49.9007022)
60.2519779,24.8370066,cooling_tower,POINT (24.8370066 60.2519779)
60.2519469,24.8370403,cooling_tower,POINT (24.8370403 60.2519469)
60.2519085,24.8367644,cooling_tower,POINT (24.8367644 60.2519085)
50.4167384,4.2658695,cooling_tower,POINT (4.2658695 50.4167384)
57.0868611,65.6246451,cooling_tower,POINT (65.6246451 57.0868611)
57.0884231,65.6242072,cooling_tower,POINT (65.6242072 57.0884231)
57.0875113,65.6230268,cooling_tower,POINT (65.62302680000001 57.0875113)
50.2039232,19.4630507,cooling_tower,POINT (19.4630507 50.2039232)
50.2053884,19.4667585,cooling_tower,POINT (19.4667585 50.2053884)
50.2047002,19.4641057,cooling_tower,POINT (19.4641057 50.2047002)
50.2062212,19.4656683,cooling_tower,POINT (19.4656683 50.2062212)
50.2056691,19.4637882,cooling_tower,POINT (19.4637882 50.2056691)
55.8689433,48.9563737,cooling_tower,POINT (48.9563737 55.8689433)
55.8689419,48.9551984,cooling_tower,POINT (48.9551984 55.8689419)
55.8689461,48.9575336,cooling_tower,POINT (48.9575336 55.8689461)
42.9230549,10.7624322,cooling_tower,POINT (10.7624322 42.9230549)
32.8200233,116.7428666,cooling_tower,POINT (116.7428666 32.8200233)
32.8190389,116.7427005,cooling_tower,POINT (116.7427005 32.8190389)
13.6152283,100.5620256,cooling_tower,POINT (100.5620256 13.6152283)
13.6164195,100.5596802,cooling_tower,POINT (100.5596802 13.6164195)
50.8167744,7.0187816,cooling_tower,POINT (7.0187816 50.8167744)
50.8166489,7.0187848,cooling_tower,POINT (7.0187848 50.8166489)
50.8165702,7.0188802,cooling_tower,POINT (7.0188802 50.8165702)
50.8168238,7.0185683,cooling_tower,POINT (7.0185683 50.8168238)
50.8167312,7.0186863,cooling_tower,POINT (7.0186863 50.8167312)
50.8168963,7.0184950,cooling_tower,POINT (7.018495 50.8168963)
50.8169450,7.0185788,cooling_tower,POINT (7.0185788 50.816945)
50.8168711,7.0186627,cooling_tower,POINT (7.0186627 50.8168711)
50.8166952,7.0188786,cooling_tower,POINT (7.0188786 50.8166952)
50.8166196,7.0189746,cooling_tower,POINT (7.0189746 50.8166196)
52.7819648,79.8807316,cooling_tower,POINT (79.8807316 52.7819648)
55.0811631,24.3341695,cooling_tower,POINT (24.3341695 55.0811631)
55.0808018,24.3336672,cooling_tower,POINT (24.3336672 55.0808018)
55.0810367,24.3335236,cooling_tower,POINT (24.3335236 55.0810367)
55.0809292,24.3343038,cooling_tower,POINT (24.3343038 55.0809292)
51.4009512,11.9489318,cooling_tower,POINT (11.9489318 51.4009512)
51.4003661,11.9474832,cooling_tower,POINT (11.9474832 51.4003661)
51.2625735,39.2158450,cooling_tower,POINT (39.215845 51.2625735)
49.1772198,14.3811218,cooling_tower,POINT (14.3811218 49.1772198)
42.1429109,25.9975876,cooling_tower,POINT (25.9975876 42.1429109)
42.1439115,25.9986144,cooling_tower,POINT (25.9986144 42.1439115)
-32.3964625,150.9532363,cooling_tower,POINT (150.9532363 -32.3964625)
-32.3976715,150.9524955,cooling_tower,POINT (150.9524955 -32.3976715)
39.8350568,97.5618466,cooling_tower,POINT (97.5618466 39.8350568)
39.8347575,97.5624494,cooling_tower,POINT (97.56244940000001 39.8347575)
39.8367962,97.5575080,cooling_tower,POINT (97.557508 39.8367962)
52.3603532,9.2372470,cooling_tower,POINT (9.237247 52.3603532)
50.4129009,14.4231249,cooling_tower,POINT (14.4231249 50.4129009)
39.8120755,98.2865288,cooling_tower,POINT (98.2865288 39.8120755)
39.8127328,98.2862391,cooling_tower,POINT (98.2862391 39.8127328)
46.3291610,48.0824738,cooling_tower,POINT (48.0824738 46.329161)
46.3291848,48.0834675,cooling_tower,POINT (48.0834675 46.3291848)
50.2819738,14.5190842,cooling_tower,POINT (14.5190842 50.2819738)
52.5861257,103.9285528,cooling_tower,POINT (103.9285528 52.5861257)
52.5863723,103.9284205,cooling_tower,POINT (103.9284205 52.5863723)
52.5859910,103.9279649,cooling_tower,POINT (103.9279649 52.585991)
52.5867523,103.9314974,cooling_tower,POINT (103.9314974 52.5867523)
52.5871467,103.9320174,cooling_tower,POINT (103.9320174 52.5871467)
52.5874060,103.9318596,cooling_tower,POINT (103.9318596 52.587406)
52.5862590,103.9291683,cooling_tower,POINT (103.9291683 52.586259)
52.5865139,103.9290213,cooling_tower,POINT (103.9290213 52.5865139)
52.5869048,103.9321753,cooling_tower,POINT (103.9321753 52.5869048)
52.5870051,103.9313395,cooling_tower,POINT (103.9313395 52.5870051)
52.5872480,103.9311818,cooling_tower,POINT (103.9311818 52.587248)
52.5862525,103.9278053,cooling_tower,POINT (103.9278053 52.5862525)
52.5875019,103.9310365,cooling_tower,POINT (103.9310365 52.5875019)
52.5876555,103.9316982,cooling_tower,POINT (103.9316982 52.5876555)
54.3167971,48.3412395,cooling_tower,POINT (48.3412395 54.3167971)
54.3170255,48.3399072,cooling_tower,POINT (48.3399072 54.3170255)
54.3484060,48.6131630,cooling_tower,POINT (48.613163 54.348406)
54.3492940,48.6129015,cooling_tower,POINT (48.6129015 54.349294)
18.7709033,79.4506511,cooling_tower,POINT (79.4506511 18.7709033)
18.7714592,79.4511641,cooling_tower,POINT (79.4511641 18.7714592)
50.0306435,15.7470645,cooling_tower,POINT (15.7470645 50.0306435)
51.6308363,39.2478456,cooling_tower,POINT (39.2478456 51.6308363)
49.5281620,5.8930518,cooling_tower,POINT (5.8930518 49.528162)
49.5280614,5.8930374,cooling_tower,POINT (5.8930374 49.5280614)
49.5279672,5.8930116,cooling_tower,POINT (5.8930116 49.5279672)
49.5278702,5.8929985,cooling_tower,POINT (5.8929985 49.5278702)
49.5277715,5.8929758,cooling_tower,POINT (5.8929758 49.5277715)
49.7021474,6.1580260,cooling_tower,POINT (6.158026 49.7021474)
56.1075125,44.1387445,cooling_tower,POINT (44.1387445 56.1075125)
51.4877056,7.0459908,cooling_tower,POINT (7.0459908 51.4877056)
48.5528353,21.9801086,cooling_tower,POINT (21.9801086 48.5528353)
48.5524719,21.9785785,cooling_tower,POINT (21.9785785 48.5524719)
48.5531977,21.9816447,cooling_tower,POINT (21.9816447 48.5531977)
50.9728317,5.7925410,cooling_tower,POINT (5.792541 50.9728317)
50.9889687,5.7915629,cooling_tower,POINT (5.7915629 50.9889687)
55.3525366,85.9716639,cooling_tower,POINT (85.9716639 55.3525366)
42.8208405,-4.8524388,cooling_tower,POINT (-4.8524388 42.8208405)
54.1913749,49.4721048,cooling_tower,POINT (49.4721048 54.1913749)
54.1906652,49.4728545,cooling_tower,POINT (49.4728545 54.1906652)
54.1911896,49.4742771,cooling_tower,POINT (49.4742771 54.1911896)
54.1915113,49.4752517,cooling_tower,POINT (49.4752517 54.1915113)
57.9268094,56.1430812,cooling_tower,POINT (56.1430812 57.9268094)
64.7301202,177.5010366,cooling_tower,POINT (177.5010366 64.7301202)
64.7304779,177.5003995,cooling_tower,POINT (177.5003995 64.7304779)
37.5116377,122.0790090,cooling_tower,POINT (122.079009 37.5116377)
37.5128362,122.0791536,cooling_tower,POINT (122.0791536 37.5128362)
37.5110354,122.0790037,cooling_tower,POINT (122.0790037 37.5110354)
37.5122088,122.0791089,cooling_tower,POINT (122.0791089 37.5122088)
-15.4115112,28.2843194,cooling_tower,POINT (28.2843194 -15.4115112)
53.8157647,30.3408051,cooling_tower,POINT (30.3408051 53.8157647)
53.8151992,30.3407978,cooling_tower,POINT (30.3407978 53.8151992)
53.8156763,30.3398612,cooling_tower,POINT (30.3398612 53.8156763)
